Collected Date,Channel,Keyword,Upload Date,Video URL,Caption,Views,Likes,Comments
2026-07-03,nc.nh.qu.robot,qrevo 2 pro,2026-07-03,https://www.tiktok.com/@nc.nh.qu.robot/video/7658156925552430357,"Nhiều bác bảo chạy quảng cáo mới ra đơn, nay em chạy rồi các bác mua hàng cho em đi ạ #Qrevo2pro #roborock #robothutbui #xuhuongtiktok #quyrobot ",309,50,61
2026-07-03,.hng0863,qrevo 2 pro,2026-07-03,https://www.tiktok.com/@.hng0863/video/7658265731871640853,"QREVO 2 PRO – CHỌN CÔNG NGHỆ VƯỢT TẦM GIÁ, VIỆC CHĂM NHÀ ĐƯỢC GIAO PHÓ THEO CÁCH THẬT DỄ CHỊU #Roborock #Qrevo2Pro #Robothutbui #thietbithongminh ",130,4,1
2026-07-03,3t.smart.robot.tn,qrevo 2 pro,2026-07-03,https://www.tiktok.com/@3t.smart.robot.tn/video/7658269192784841992,Đón chờ siêu phẩm mới đến từ nhà Roborock #robothutbui #qrevo2pro #robothutbuithainguyen  #3tsmart ,426,9,1
2026-07-03,giangchismarthome,qrevo 2 pro,2026-06-16,https://www.tiktok.com/@giangchismarthome/video/7652017265977609492,Vuột mất đơn hàng 30tr vì..... #robothutbui  #smarthome  #giangchismarthome  #roborockqrevo2pro ,176,3,0
2026-07-03,giangchismarthome,qrevo 2 pro,2026-06-13,https://www.tiktok.com/@giangchismarthome/video/7650891577631673621,#robothutbui  #roborock  #qrevo2pro #giangchismarthome #smarthome ,179,4,2
2026-07-04,tigerbot.smarthome,qrevo 2 pro,2026-07-03,https://www.tiktok.com/@tigerbot.smarthome/video/7658305792403066133,"TigerBot Smart Home 121F Nguyễn Huệ,  phường Long Châu, Vĩnh Long #robothutbui #roborock #qrevo2pro #Vinhlong#Dongthap",138,5,1
2026-07-04,minhchautestthat,qrevo 2 pro,2026-07-04,https://www.tiktok.com/@minhchautestthat/video/7658491250005265685,Test 012: Khả năng tránh vật cản của Ecovacs T30C vs Roborock Qrevo 2 Pro  2 mã phân khúc 12-13tr ace cần test gì comment xuống dưới nhé  #minhchautestthat #ecovacs #T30C #Roborock #Qrevo2pro,78800,284,78
2026-07-04,3t.smart.robot.tn,qrevo 2 pro,2026-07-03,https://www.tiktok.com/@3t.smart.robot.tn/video/7658295947495017736,"⚡ Không chỉ mạnh mẽ, Qrevo 2 Pro còn được tạo ra để chăm sóc ngôi nhà của bạn một cách toàn diện hơn. ✨ Lực hút HyperForce® 25.000Pa mạnh mẽ ✨ Chổi cạnh đảo chiều thế hệ mới quét sâu vào góc hơn ✨ FlexiArm™ vươn sát mép tường, giảm tối đa khu vực bỏ sót ✨ Hệ thống chống rối toàn thân đạt chứng nhận SGS ✨ Tự động tháo giẻ trước khi làm sạch thảm ✨ Dock đa năng tự giặt, tự sấy, tự làm sạch #Qrevo2Pro 👉 Inbox ngay để được tư vấn chi tiết & giữ giá tốt ạ ✨ _______________________________ Hotline: 0365319688 Địa chỉ: 272-Phan Đình Phùng, tỉnh Thái Nguyên #3Tsmartthainguyen #Roborock #Robothutbui",390,2,0
2026-07-04,tn.robot76,qrevo 2 pro,2026-07-03,https://www.tiktok.com/@tn.robot76/video/7658295776187141384,"🌸🎉𝐂𝐡𝐚̀𝐨 𝐓𝐡𝐚́𝐧𝐠 𝟕, 𝐜𝐡𝐚̀𝐨 𝐦𝐨𝐝𝐞𝐥 𝐦𝐨̛́𝐢 𝐧𝐡𝐚̂́𝐭 𝐭𝐢𝐧𝐡 𝐜𝐮̉𝐚 𝐑𝐨𝐛𝐨𝐫𝐨𝐜𝐤 𝐠𝐨̣𝐢 𝐭𝐞̂𝐧 𝐐 𝐑𝐞𝐯𝐨 𝟐 𝐏𝐫𝐨. 💰Giá ưu đãi sản phẩm mới ra mắt từ 17,990,000 chỉ còn 13,490,000 đồng. Sẳn hàng giao ngay 🎁Và đếm quà mỏi tay khi mua ẻm nhé🎁 IB: biết quà👇🏽 📞Zalo.me/0943738613  Bảo Anh Robot Bình Dương 🏦Địa chỉ 1 Showroom: 690 đại lộ Bình Dương, P. phú Lợi, TPHCM (ĐC cũ: 690 đại lộ Bình Dương  P.Hiệp Thành, TP.TDM Tỉnh Bình Dương) #QRevo2Pro #nhachaymoingay #Robotbinhduon#Robotbinhduongtbinhduong #hottren",132,1,0
2026-07-04,phanthulan715,qrevo 2 pro,2026-07-04,https://www.tiktok.com/@phanthulan715/video/7658513589283687701,Các lí do nên chọn roborock qrevo 2 pro bạn đã biết chưa? #Qrevo2Pro #roborock #robothutbui #smarthomephutho ,242,1,0
2026-07-04,thurobot88,qrevo 2 pro,2026-07-04,https://www.tiktok.com/@thurobot88/video/7658620169039662356,Lên kệ  #Qrevo2Pro #Roborock #robothutbui,163,4,0
2026-07-04,phanthulan715,qrevo 2 pro,2026-07-04,https://www.tiktok.com/@phanthulan715/video/7658597084202929429,Các lý do mà qrevo 2 pro luôn được chọn làm robot hút bụi lau nhà #qrevo2pro #roborock #robothutbui ,188,5,0
2026-07-04,nc.nh.qu.robot,qrevo 2 pro,2026-07-04,https://www.tiktok.com/@nc.nh.qu.robot/video/7658527650561953044,#CapCut mời quý vị #Qrevo2pro #robothutbui #nghiennha #quyrobot ,139,4,3
2026-07-04,nc.nh.qu.robot,qrevo 2 pro,2026-07-04,https://www.tiktok.com/@nc.nh.qu.robot/video/7658525176748920085,"Siêu sạh cỡ này, không mua em nó hơi phí ạ. #Qrevo2pro #roborock #robothutbui #nghiennha #quyrobot ",159,4,3
2026-07-04,nc.nh.qu.robot,qrevo 2 pro,2026-07-04,https://www.tiktok.com/@nc.nh.qu.robot/video/7658522932011994388,Mời quý vị đập hộp mã mới nhất với giá thành cực kì hợp lý nhà #roborock #Qrevo2pro #robothutbui #nghiennha #quyrobot ,152,6,4
2026-07-05,minhchautestthat,qrevo 2 pro,2026-07-04,https://www.tiktok.com/@minhchautestthat/video/7658646371309800725,Test 012: Robot hút bụi lau nhà có hút được tóc không ? Trên đây là mình test với Roborock 2 pro - bản có đổ rác tự động và chổi cuốn chống mắc tóc nhé anh em. #minhchautestthat #roborock #qrevo2pro #robothutbuibacgiang #minhchausmarthome ,2252,16,7
2026-07-05,.hng0863,qrevo 2 pro,2026-07-04,https://www.tiktok.com/@.hng0863/video/7658677422375701781,"Roborock Qrevo 2 Pro xuất hiện như một lựa chọn dành cho những tổ ấm muốn giữ nhịp sạch sẽ mỗi ngày, nơi những chu trình lặp đi lặp lại được thay thế bằng một guồng vận hành tự động gọn gàng. #Roborock  #Qrevo2Pro  #Robothutbui  #thietbithongminh ",129,3,1
2026-07-05,roborockthanhhoa,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@roborockthanhhoa/video/7658844696172596501,Sao cái gì anh này cũng biết hết ấy nhỉ #2pro #qrevo2pro #robothutbui #thanhhoa #roborockthanhhoa #viralvideotiktok #roborockvietnam #xuhuong #xuhuongtiktok #hutbui #hdpe #otechvietnam #haihuoc #congnghe #robot #trendinghai,9,2,0
2026-07-05,tm.anh.kitchen.qu,qrevo 2 pro,2026-07-04,https://www.tiktok.com/@tm.anh.kitchen.qu/video/7658649213441445128,Robot Roborock Qrevo 2 Pro mẫu mới nhất đã có sẵn hàng trưng bày tại Tâm Anh để khách Quảng Trị trải nghiệm trước rồi ạaa 🫶🏻 #Roborock #RoborockVietnam #qrevo2pro #robothutbui #bepquangtri ,276,8,0
2026-07-05,thurobot88,qrevo 2 pro,2026-07-04,https://www.tiktok.com/@thurobot88/video/7658647679970331925,#Qrevo2Pro #Roborock #robothutbui,227,5,0
2026-07-05,phanthulan715,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@phanthulan715/video/7658883600783297812,Dẫn đầu tính năng chinh phục tầm giá nhanh tay rinh em nó về ạ #roborock #Qrevo2Pro #robothutbui #smarthomephutho #nhathongminh ,205,4,0
2026-07-05,phanthulan715,qrevo 2 pro,2026-07-04,https://www.tiktok.com/@phanthulan715/video/7658643446319615253,Done em Qrevo 2Pro cho khách yêu #qrevo2pro #roborock #robothutbui #smarthomephutho #nhathongminh ,121,9,0
2026-07-05,giangchismarthome,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@giangchismarthome/video/7658857183358045460,Seri  #ROBOROCK P1: Vệ sinh màng lọc hepa #giangchirobot #roborock #qrevo2pro ,164,1,2
2026-07-05,thuyduonggiadung,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@thuyduonggiadung/video/7658974968251682056,#GiaDungThuyDuong #Roborock #robothutbui #Qrevo2Pro #viralvideo ,229,8,0
2026-07-05,homecaredigital,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@homecaredigital/video/7658888698414632210,"Thiết kế ấn tượng, chống rối tóc tốt nhất phân khúc Ghé ngay Homecare Digital trải nghiệm sản phẩm #Qrevo2Pro #roborock #robothutbui #homecaredigital",137,0,0
2026-07-05,homecaredigital,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@homecaredigital/video/7658888346411863304,Đỉnh cao công nghệ trong phân khúc tầm trung - Qrevo 2 Pro #RobotHutBui #Qrevo2Pro #roborock #homecaredigital,125,1,0
2026-07-05,phanthulan715,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@phanthulan715/video/7658925782911274260,Lái la! Lái la! Roborock qrevo 2pro lái la #roborock #Qrevo2Pro #robothutbui #smarthomephutho ,153,10,0
2026-07-05,phanthulan715,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@phanthulan715/video/7658894927589281045,Rì view qrevo 2 pro xử lý hút bụt và các loại hạt #roborock #Qrevo2Pro #robothutbui #smarthomephutho #nhathongminh ,183,3,0
2026-07-05,momimart.vn,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@momimart.vn/video/7658946352088468757,Hành trình 10 năm gắn bó với nghề kinh doanh Robot - hút bụi lau nhà.#roborock #robothutbui #roborockqrevo2pro #ReviewCongNghe #xuhuongtiktok ,321,6,0
2026-07-05,momimart.vn,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@momimart.vn/video/7658941463937551637,"""Trùm cuối"" robot hút bụi 2026 gọi tên Roborock Qrevo 2 Pro! 😎 🔥 Lực hút ""quái vật"" 25.000Pa - Chấp mọi loại bụi mịn, thảm dày. ❌ Chống rối tóc 100% - Không lo kẹt chổi, giải phóng đôi tay! 💦 Giặt giẻ nước nóng, sấy khô khép kín, sạch bóng không mùi hôi. 👉 Đầu tư một lần, rảnh tay cả năm. Chốt ngay dưới giỏ hàng! 👇 #roborock #roborockqrevo2pro #robothutbui #ReviewCongNghe #xuhuongtiktok ",254,4,3
2026-07-05,momimart.vn,qrevo 2 pro,2026-07-04,https://www.tiktok.com/@momimart.vn/video/7658484781868469524,"Lực hút 25.000 Pa siêu mạnh, Roborock Qrevo 2 Pro chính thức ""vô địch"" phân khúc! 🤯 ❌ Chổi DuoDivide chia đôi: Hút tóc và lông thú tuồn tuột, KHÔNG lo quấn rối. can góc tường: Giẻ lau FlexiArm chủ động xòe sát mép 1.85mm. 🚿 Dock sạc tối tân: Tự đổ bụi, tự giặt giẻ nước nóng 100°C khử khuẩn đỉnh cao. Đầu tư một lần, rảnh tay cả năm ae ơi! 👇 #Roborock #Qrevo2Pro #robothutbui #giadungthongminh #smarthome",298,3,1
2026-07-05,momimart.vn,qrevo 2 pro,2026-07-04,https://www.tiktok.com/@momimart.vn/video/7658480835129101588,"Quên việc gỡ tóc trên robot hút bụi đi! 🤫 Roborock Qrevo 2 Pro chính thức ""out trình"" với: 🔥 Lực hút 25.000 Pa – Vô địch thiên hạ hiện tại! ❌ Chổi DuoDivide – Thách thức mọi loại lông tóc, cam kết KHÔNG RỐI. can góc tường – Giẻ lau xòe ra sát rạt 1.85mm. 🚿 Giặt giẻ nước nóng 100°C – Sạch khuẩn, không mùi ẩm mốc. Thân máy siêu mỏng chui gầm cực đỉnh. Gom lúa chốt đơn em này thôi ae ơi! 👇 #Roborock #Qrevo2Pro #RoborockQrevoCurv #robothutbui #giadungthongminh ",379,6,2
2026-07-05,momimart.vn,qrevo 2 pro,2026-07-03,https://www.tiktok.com/@momimart.vn/video/7658253200633515285,Qrevo 2 Pro#RoborockF25Ultra #qrevo2pro ,365,2,1
2026-07-05,.hng0863,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@.hng0863/video/7658998617058921749,"Nhà sạch ổn định, thao tác tối giản và bạn có thêm thời gian cho những điều thật sự quan trọng. #Roborock #Qrevo2Pro  #Robothutbui #thietbithongminh ",127,3,0
2026-07-05,homecaredigital,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@homecaredigital/video/7658986995707825416,"Ba mê robot hút bụi, con gái cũng mê luôn 😂 Nhà hôm nay có đồ chơi mới cho hai ba con, ba thì nằm dài trên sofa, tay cầm điện thoại mà mắt dõi theo cái Roborock Qrevo 2 Pro chạy vòng vòng dưới sàn. Kiểu như… đang “giám sát công việc” vậy đó 😄 Còn cô nhóc thì khác không ngồi yên được, lại gần cái dock sạc ngồi xuống ngắm nghía, tay rờ rờ như đang khám phá món đồ chơi mới. Nhìn cưng muốn xỉu! Hai ba con nhà người ta mà chung một “gu” đều mê Roborock như nhau, chỉ khác cái là ba thì thích vì… khỏi tự lau nhà 😆 còn con thì thích vì nó tròn tròn đen bóng trông hay ho quá! Cảm ơn gia đình đã tin tưởng gửi gắm việc mệt mỏi khi dọn nhà cho 𝐇𝐨𝐦𝐞𝐜𝐚𝐫𝐞 𝐃𝐢𝐠𝐢𝐭𝐚𝐥 nha. Chúc ba tiếp tục được “nghỉ ngơi có trách nhiệm” và chúc bé tiếp tục xinh yêu như vậy 🥰 #Qrevo2Pro #roborock #robothutbui #homecaredigital",143,1,0
2026-07-05,momimart.vn,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@momimart.vn/video/7658993474330529044,"🔥 Siêu phẩm Roborock Qrevo 2 Pro: Lực hút khủng 25.000Pa, giẻ lau vươn sát góc tường FlexiArm™ và chổi chống rối 100%. Sạch mọi ngóc ngách, rảnh tay tuyệt đối! 🚀 Chốt ngay!#roborock #roborockqrevo2pro #robothutbui #ReviewCongNghe ",190,4,0
2026-07-05,minhchautestthat,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@minhchautestthat/video/7659030978978925844,"Test #013 Robot hút bụi lau nhà Roborock Qrevo 2 Pro có tránh được dây điện, dây sạc nhỏ không? Ae cần test gì cmt xuống nhé, mình tập trung các dòng Robot phổ thông, chủ lực của các hãng #minhchautestthat #Roborock #qrevo2pro #robotlaunhabacgiang ",10900,39,23
2026-07-05,mi360vn,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@mi360vn/video/7659062087011814676,Trải nghiệm Robot hút bụi Roborock Qrevo 2 Pro #Qrevo2Pro #Roborock #Robothutbui,4349,578,29
2026-07-05,homecaredigital,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@homecaredigital/video/7659056947827576072,Robot màu trắng thì nhìn sang nhất đúng không cả nhà nhỉ😋😋 Mọi người cho Homecare biết mình thích màu gì nhé❤️❤️ #roborock #Qrevo2Pro #robothutbui #homecaredigital ,149,2,0
2026-07-05,homecaredigital,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@homecaredigital/video/7659047138990591250,Có gì bên trong siêu phẩm tầm trung giữa năn 2026🤔🤔 Homecare giới thiệu qua cho quý khách hàng tính năng chính của Qrevo 2 Pro mẫu robot hút bụi mới ra đến từ nhà Roborock #homecaredigital #robothutbui #Qrevo2Pro #roborock ,142,0,0
2026-07-05,homecaredigital,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@homecaredigital/video/7659045735215795474,Viên ngọc trai đen hạ cánh đầu tiên tại Đà Nẵng cho anh chị chủ yêu công nghệ🌍 Cảm ơn anh chị đã luôn tin chọn Homecare Digital #roborock #Qrevo2Pro #robothutbui #homecaredigital ,135,1,0
2026-07-05,homecaredigital,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@homecaredigital/video/7659044120563879175,Những đơn hàng Qrevo 2 Pro đã được Homecare giao tận nhà khách hàng🥳🥳 Ghé ngay trải nghiếm sản phẩm hot giữa năm 2026 nào❤️ #RobotHutBui #homecaredigital #robothutbui #Qrevo2Pro #roborock ,140,2,0
2026-07-05,homecaredigital,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@homecaredigital/video/7659043835024100615,Robot tự động tháo giẻ lau mọi người tin được không - ROBOROCK QREVO 2 PRO đã làm được điều đấy❤️ Ghé ngay Homecare trải nghiệm sản phẩm #Qrevo2Pro #roborock #robothutbui #homecaredigital #RobotHutBui ,127,1,0
2026-07-05,homecaredigital,qrevo 2 pro,2026-07-05,https://www.tiktok.com/@homecaredigital/video/7659043465900068114,Một sản phẩm mới ra đến từ nhà Roborock - đến Homecare ngay để trải nghiệm #homecaredigital #robothutbui #roborock #Qrevo2Pro ,142,1,0
2026-07-06,minhchautestthat,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@minhchautestthat/video/7659265956476210453,#Test014 Khả năng làm sạch và né vật cản Dreame L10S ultra gen2 vs Roborock Qrevo 2 pro - phân khúc 13tr Ae cần test thêm gì cmt xuống nhé  #minhchautestthat #robotlaunhabacgiang #qrevo2pro #l10sultragen2 ,454700,3067,474
2026-07-06,anhlinhgroup_73,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@anhlinhgroup_73/video/7659258683691519253,em Qrevo2 pro mới về tới cả nhà ơi… #anhlinhgroup #qrevo2pro #Roborock #robothutbui #xuhuong ,124,1,0
2026-07-06,thurobot88,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@thurobot88/video/7659270185303477524,Vệ sinh #Roborock #Qrevo2Pro với 6 bước đơn giản. 😘 #Robothutbui #robothutbuilaunha ,146,4,0
2026-07-06,thurobot88,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@thurobot88/video/7659257060391128340,Những chiếc #Roborock #Qrevo2Pro đầu tiên đã được giao tới khách hàng tại Buôn Ma Thuột #Robothutbui #robothutbuilaunha ,160,2,0
2026-07-06,momimart.vn,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@momimart.vn/video/7659276162761379092,"Roborock Qrevo 2 Pro (hay còn gọi là Qrevo Curv 2 Pro) là dòng robot hút bụi lau nhà cao cấp với các điểm cốt lõi:  Hiệu năng cực đỉnh: Lực hút kỷ lục 25.000 Pa kết hợp chổi chính chống rối toàn diện, xử lý triệt để tóc và lông thú cưng.  Lau sạch sát mép: Trang bị giẻ lau mở rộng FlexiArm giúp làm sạch sát tường và góc khuất (khoảng cách chỉ 1,85mm).  Thiết kế siêu mỏng & Linh hoạt: Thân máy dày chỉ 7,98cm nhờ cảm biến LiDAR có thể nâng hạ tự động, đi kèm khung gầm nâng hạ thông minh giúp vượt chướng ngại vật cao đến 4cm.#RobotHutBui #Roborock #Qrevo2Pro #Momimart ",458,7,1
2026-07-06,momimart.vn,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@momimart.vn/video/7659271722343959829,"Roborock Qrevo 2 Pro là dòng robot hút bụi lau nhà cao cấp sở hữu lực hút HyperForce kỷ lục lên đến 25.000Pa giúp đánh bay mọi bụi mịn và rác vụn. Thiết bị được trang bị hệ thống chổi chính DuoDivide và chổi cạnh dạng vòm, đạt chứng nhận chống rối tóc 100% từ SGS. Điểm nhấn ấn tượng là công nghệ giẻ lau mở rộng FlexiArm™ cùng chổi cạnh đảo chiều thông minh, giúp làm sạch sát mép tường và các góc khuất một cách triệt để. Hệ thống lau xoay kép với tốc độ 200 vòng/phút kết hợp tính năng tự động nâng giẻ 12mm khi gặp thảm, ngăn ngừa tối đa tình trạng làm ướt thảm. Đi kèm là trạm sạc đa năng tự động đổ bụi, giặt giẻ bằng khí nóng và sấy khô 45°C, mang lại trải nghiệm dọn dẹp hoàn toàn rảnh tay lên đến 65 ngày.#RobotHutBui #Roborock #Qrevo2Pro ",372,9,0
2026-07-06,momimart.vn,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@momimart.vn/video/7659264913512090901,"Roborock F25 Ultra là máy hút bụi lau nhà khô ướt cầm tay cao cấp với 3 điểm cốt lõi:  Lau hơi nước nóng 180°C: Đun nước nóng trực tiếp để đánh tan vết dầu mỡ, mảng bám khô cứng và diệt khuẩn sàn nhà. Lực hút mạnh 22.000 Pa.  Gập phẳng 180° & Trợ lực AI: Thân máy luồn lách sâu vào gầm tủ/giường (chỉ dày 12.5 cm). Bánh xe tự động đẩy/kéo theo lực tay giúp di chuyển nhẹ nhàng.  Dock sấy khô 5 phút: Tự động giặt con lăn bằng nước nóng và sấy khô siêu tốc bằng khí nóng 95°C trong 5 phút, triệt tiêu hoàn toàn mùi hôi và vi khuẩn.#RobotHutBui #Momimart #Roborock #Qrevo2Pro #f25ultra ",207,3,0
2026-07-06,momimart.vn,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@momimart.vn/video/7659254210474560788,"Quá mệt mỏi với cảnh gỡ tóc quấn robot? Đã có Roborock Qrevo 2 Pro ""xử đẹp"" từ tóc rụng đến bụi mịn! 🤯✨ Chống rối 100%, lực hút 25.000 Pa cao nhất thế giới! Xem ngay👇 #Roborock #Qrevo2Pro #Momimart #GiaDungThongMinh #RobotHutBui ",166,4,3
2026-07-06,saigonbephcm,qrevo 2 pro,2026-06-26,https://www.tiktok.com/@saigonbephcm/video/7655526360101686545,"Ngày 7/7/2026 tới đây thì nhà Roborock sẽ cho ra mắt robot hút bụi mới với model mới có tên là Roborock Qrevo 2 Pro với nhiều quà tặng hấp dẫn thêm với đó là giá rất ưu đãi, anh chị nhanh tay chốt lẹ để nhận giá khuyến mãi nhé ❤️ #saigonbep #robothutbui #roborock #roborockqrevo2pro #khuyenmai",1775,15,10
2026-07-06,saigonbephcm,qrevo 2 pro,2026-06-24,https://www.tiktok.com/@saigonbephcm/video/7654813200650751240,"Một chiếc robot có thể tự giặt giẻ, tự đổ rác, tự tháo giẻ khi hút thảm và lau sát từng mép tường liệu có đáng tiền? 🤔 Cùng Sài Gòn Bếp review Roborock Qrevo 2 Pro để xem vì sao đây đang là một trong những robot hút bụi đáng chú ý nhất hiện nay! ✨ #saigonbep #robothutbui #roborock #roborockqrevo2pro #review",900,18,5
2026-07-07,kimanh_1202,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@kimanh_1202/video/7659380198932008212,"Gái nghệ ""Thành Vinh"" Gây thương gây nhớ bán robot 😃anh đừng loanh quanh chốt roborock qrevo 2 pro một phát đi anh👏👏👏#Roborock ##Qrevo2Pro ##capcut #ahastore ##tiktok ",158,25,3
2026-07-07,tigerbot.smarthome,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@tigerbot.smarthome/video/7659393947168558357,7/7 đã đến rồi Đến ngay TIGERBOT SMART HOME để tậu robot hút bụi  #qrevo2pro #roborock #robothutbui ,179,5,0
2026-07-07,.hng0863,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@.hng0863/video/7659296694642756885,Robot hút bụi ngày càng xuất hiện nhiều trong các gia đình hiện đại. Và Roborock Qrevo 2 Pro là một lựa chọn rất đáng để tham khảo lúc này. #Roborock #Qrevo2Pro #Robothutbui #thietbithongminh ,145,4,1
2026-07-07,thietbibepan,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@thietbibepan/video/7659366405183245575,Roborock Qrevo2 Pro phiên bản trắng #qrevo2pro #Roborock #robothutbui ,42,4,0
2026-07-07,thietbibepan,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@thietbibepan/video/7659333557625703698,Khám phá từng chi tiết Qrevo2 pro #qrevo2pro #Roborock #robothutbui ,144,1,0
2026-07-07,thietbibepan,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@thietbibepan/video/7659326205505654024,Qrevo2 Pro trắng Ngọc Trinh #qrevo2pro #Roborock #robothutbui ,149,3,0
2026-07-07,thietbibepan,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@thietbibepan/video/7659293157355474184,Qrevo2 pro dẫn đầu phân khúc #qrevo2pro #Roborock #robothutbui ,130,2,0
2026-07-07,thietbibepan,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@thietbibepan/video/7659291275266379015,Qrevo2 pro cần mẫn và tỷ mỹ #qrevo2pro #Roborock #robothutbui ,158,2,0
2026-07-07,thietbibepan,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@thietbibepan/video/7659289222553111826,Phẩu thuật Qrevo2 pro mới nhất #qrevo2pro #Roborock #robothutbui ,146,1,0
2026-07-07,thietbibepan,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@thietbibepan/video/7659286717026913544,Sở hữu #qrevo2proQrevo2 Pro mạnh mẽ nhất phân khúc chỉ với hơn 13tr#Roborock #Robothutbui,190,3,2
2026-07-07,thietbibepan,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@thietbibepan/video/7659283909045226760,"Qrevo 2 pro thiết kế đẹp mắt, lực hút mạnh mẽ #qrevo2pro #Roborock #robothutbui ",146,3,0
2026-07-07,thietbibepan,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@thietbibepan/video/7659283167630871815,Qrevo2 Pro nhiều tính năng vượt trội trong cùng phân khúc #qrevo2pro #Roborock #robothutbui ,132,1,0
2026-07-07,thietbibepan,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@thietbibepan/video/7659281705160707346,Qrevo 2 pro mạnh mẽ nhất phân khúc #qrevo2pro #Roborock #Robothutbui,125,1,0
2026-07-07,t_tech.ninhbinh,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@t_tech.ninhbinh/video/7659317342760963348,"ROBOROCK 2pro có gì đáng quan tầm ? ✨ Lực hút HyperForce® 25.000Pa mạnh mẽ ✨ Chổi cạnh đảo chiều thế hệ mới quét sâu vào góc hơn ✨ FlexiArm™ vươn sát mép tường, giảm tối đa khu vực bỏ sót ✨ Hệ thống chống rối toàn thân đạt chứng nhận SGS ✨ Tự động tháo giẻ trước khi làm sạch thảm ✨ Dock đa năng tự giặt, tự sấy, tự làm sạch 📍 :𝐓-𝐭𝐞𝐜𝐡 𝟏𝟓𝟓 𝐋𝐮̛𝐨̛𝐧𝐠 𝐕𝐚̆𝐧 𝐓𝐡𝐚̆𝐧𝐠, 𝐓𝐏𝐍𝐁 ☎️  :𝟎𝟖𝟔𝟓𝟑𝟔𝟑𝟐𝟔𝟖 #qrevo2pro #roborock #robothutbui ",2597,4,0
2026-07-07,tn.robot76,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@tn.robot76/video/7659310908673576199,Sản phẩm Robot tầm trung giá mềm đáng mua nhất hiện tại Qrevo 2 pro #Qrevo2Pro #Roborock #Robothutbui,159,2,0
2026-07-07,longrobot_284,qrevo 2 pro,2026-07-07,https://www.tiktok.com/@longrobot_284/video/7659608650318761237,"Lắp đặt combo Roborock F25 Ultra & Qrevo 2 Pro cho khách | Nhà sạch tự động, lau sàn tiện hơn. #roborock #mayhutbuilaunha #robothutbuilaunha #f25ultra #qrevo2pro",156,5,0
2026-07-07,thurobot88,qrevo 2 pro,2026-07-06,https://www.tiktok.com/@thurobot88/video/7659313296910159125,#Qrevo2Pro #Roborock #robothutbui,145,2,0
2026-07-07,thurobot88,qrevo 2 pro,2026-07-01,https://www.tiktok.com/@thurobot88/video/7657569311443422485,Đập hộp #Qrevo2Pro #Roborock #robothutbui,219,10,0
